Release Date,Series,Set Name,Set Code,Card Name,Card Number,Set Total,Rarity,Price,Price Source,Previous Price,Card ID,Picture URL,Set Logo,Set Symbol,Last Checked,Last Priced,Supertype,Subtypes,PSA10 Slab Price,Is 1st Edition,Price Volatile
2006/02/01,EX,Legend Maker,LM,Gengar,5,92,Rare Holo,$169.61,market,$169.61,ex12-5,https://images.pokemontcg.io/ex12/5_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/02/01,EX,Legend Maker,LM,Golem,6,92,Rare Holo,$11.81,market,$11.81,ex12-6,https://images.pokemontcg.io/ex12/6_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/02/01,EX,Legend Maker,LM,Kabutops,7,92,Rare Holo,$50.83,market,$50.83,ex12-7,https://images.pokemontcg.io/ex12/7_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/02/01,EX,Legend Maker,LM,Lapras,8,92,Rare Holo,$53.31,market,$53.31,ex12-8,https://images.pokemontcg.io/ex12/8_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/02/01,EX,Legend Maker,LM,Machamp,9,92,Rare Holo,$40.75,market,$40.75,ex12-9,https://images.pokemontcg.io/ex12/9_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/02/01,EX,Legend Maker,LM,Regice ★,90,92,Rare Holo Star,$1250.00,market,$1250.00,ex12-90,https://images.pokemontcg.io/ex12/90_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,true
2006/02/01,EX,Legend Maker,LM,Regirock ★,91,92,Rare Holo Star,$747.00,market,$747.00,ex12-91,https://images.pokemontcg.io/ex12/91_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,true
2006/02/01,EX,Legend Maker,LM,Registeel ★,92,92,Rare Holo Star,$500.00,mid,$500.00,ex12-92,https://images.pokemontcg.io/ex12/92_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,
2006/02/01,EX,Legend Maker,LM,Pikachu δ,93,92,Rare Secret,$211.85,market,$211.85,ex12-93,https://images.pokemontcg.io/ex12/93_hires.png,https://images.pokemontcg.io/ex12/logo.png,https://images.pokemontcg.io/ex12/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Venusaur,003,,Rare Holo 1st Edition,$35.00,previous,$35.00,jp-miracle-crystal-pokemon-japan-003,images/jp/jp-miracle-crystal-pokemon-japan-003.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Celebi Star,004,,Rare Holo 1st Edition,N/A,,N/A,jp-miracle-crystal-pokemon-japan-004,images/jp/jp-miracle-crystal-pokemon-japan-004.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Swalot,009,,Rare Holo 1st Edition,$10.00,previous,$10.00,jp-miracle-crystal-pokemon-japan-009,images/jp/jp-miracle-crystal-pokemon-japan-009.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Ludicolo,014,,Rare Holo 1st Edition,$15.00,previous,$15.00,jp-miracle-crystal-pokemon-japan-014,images/jp/jp-miracle-crystal-pokemon-japan-014.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Camerupt,016,,Rare Holo 1st Edition,$7.99,previous,$7.99,jp-miracle-crystal-pokemon-japan-016,images/jp/jp-miracle-crystal-pokemon-japan-016.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Swampert ex,023,,Rare Holo 1st Edition,$39.99,previous,$39.99,jp-miracle-crystal-pokemon-japan-023,images/jp/jp-miracle-crystal-pokemon-japan-023.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Luvdisc,027,,Rare Holo 1st Edition,$10.99,previous,$10.99,jp-miracle-crystal-pokemon-japan-027,images/jp/jp-miracle-crystal-pokemon-japan-027.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Manectric,031,,Rare Holo 1st Edition,$14.95,previous,$14.95,jp-miracle-crystal-pokemon-japan-031,images/jp/jp-miracle-crystal-pokemon-japan-031.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Charizard,032,,Rare Holo 1st Edition,N/A,,N/A,jp-miracle-crystal-pokemon-japan-032,images/jp/jp-miracle-crystal-pokemon-japan-032.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Alakazam Star,033,,Rare Holo 1st Edition,N/A,,N/A,jp-miracle-crystal-pokemon-japan-033,images/jp/jp-miracle-crystal-pokemon-japan-033.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Sceptile ex,034,,Rare Holo 1st Edition,$49.98,previous,$49.98,jp-miracle-crystal-pokemon-japan-034,images/jp/jp-miracle-crystal-pokemon-japan-034.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Grumpig,036,,Rare Holo 1st Edition,N/A,,N/A,jp-miracle-crystal-pokemon-japan-036,images/jp/jp-miracle-crystal-pokemon-japan-036.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Banette,038,,Rare Holo 1st Edition,$30.00,previous,$30.00,jp-miracle-crystal-pokemon-japan-038,images/jp/jp-miracle-crystal-pokemon-japan-038.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Jirachi ex,041,,Rare Holo 1st Edition,N/A,,N/A,jp-miracle-crystal-pokemon-japan-041,images/jp/jp-miracle-crystal-pokemon-japan-041.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Dugtrio,043,,Rare Holo 1st Edition,$14.99,previous,$14.99,jp-miracle-crystal-pokemon-japan-043,images/jp/jp-miracle-crystal-pokemon-japan-043.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Blaziken ex,045,,Rare Holo 1st Edition,$35.00,previous,$35.00,jp-miracle-crystal-pokemon-japan-045,images/jp/jp-miracle-crystal-pokemon-japan-045.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Blastoise,049,,Rare Holo 1st Edition,$70.00,previous,$70.00,jp-miracle-crystal-pokemon-japan-049,images/jp/jp-miracle-crystal-pokemon-japan-049.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Wigglytuff,052,,Rare Holo 1st Edition,$9.94,previous,$9.94,jp-miracle-crystal-pokemon-japan-052,images/jp/jp-miracle-crystal-pokemon-japan-052.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Tauros,053,,Rare Holo 1st Edition,$19.95,previous,$19.95,jp-miracle-crystal-pokemon-japan-053,images/jp/jp-miracle-crystal-pokemon-japan-053.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Exploud ex,057,,Rare Holo 1st Edition,$45.00,previous,$45.00,jp-miracle-crystal-pokemon-japan-057,images/jp/jp-miracle-crystal-pokemon-japan-057.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Delcatty ex,059,,Rare Holo 1st Edition,$29.00,previous,$29.00,jp-miracle-crystal-pokemon-japan-059,images/jp/jp-miracle-crystal-pokemon-japan-059.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Shiftry ex,061,,Rare Holo 1st Edition,$12.00,previous,$12.00,jp-miracle-crystal-pokemon-japan-061,images/jp/jp-miracle-crystal-pokemon-japan-061.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Sableye,062,,Rare Holo 1st Edition,$49.95,previous,$49.95,jp-miracle-crystal-pokemon-japan-062,images/jp/jp-miracle-crystal-pokemon-japan-062.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Mawile,063,,Rare Holo 1st Edition,$15.95,previous,$15.95,jp-miracle-crystal-pokemon-japan-063,images/jp/jp-miracle-crystal-pokemon-japan-063.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/03/10,EX,Miracle Crystal (Japanese),JP,Aggron ex,066,,Rare Holo 1st Edition,$24.99,previous,$24.99,jp-miracle-crystal-pokemon-japan-066,images/jp/jp-miracle-crystal-pokemon-japan-066.webp,N/A,N/A,2026-09-24,2026-09-05,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Armaldo δ,1,110,Rare Holo,$44.72,market,$44.72,ex13-1,https://images.pokemontcg.io/ex13/1_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Kingdra δ,10,110,Rare Holo,$70.66,market,$70.66,ex13-10,https://images.pokemontcg.io/ex13/10_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Gyarados ★ δ,102,110,Rare Holo Star,$1333.56,market,$1333.56,ex13-102,https://images.pokemontcg.io/ex13/102_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,true
2006/05/01,EX,Holon Phantoms,HP,Mewtwo ★,103,110,Rare Holo Star,$7850.00,mid,$7850.00,ex13-103,https://images.pokemontcg.io/ex13/103_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,
2006/05/01,EX,Holon Phantoms,HP,Pikachu ★,104,110,Rare Holo Star,$900.00,market,$900.00,ex13-104,https://images.pokemontcg.io/ex13/104_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,true
2006/05/01,EX,Holon Phantoms,HP,Latias δ,11,110,Rare Holo,$102.66,market,$102.66,ex13-11,https://images.pokemontcg.io/ex13/11_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Mew,111,110,Rare Secret,$335.54,market,$335.54,ex13-111,https://images.pokemontcg.io/ex13/111_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Latios δ,12,110,Rare Holo,$107.83,market,$107.83,ex13-12,https://images.pokemontcg.io/ex13/12_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Omastar δ,13,110,Rare Holo,$22.08,market,$22.08,ex13-13,https://images.pokemontcg.io/ex13/13_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Pidgeot δ,14,110,Rare Holo,$47.90,market,$47.90,ex13-14,https://images.pokemontcg.io/ex13/14_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Raichu δ,15,110,Rare Holo,$142.20,market,$142.20,ex13-15,https://images.pokemontcg.io/ex13/15_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2006/05/01,EX,Holon Phantoms,HP,Rayquaza δ,16,110,Rare Holo,$524.92,market,$524.92,ex13-16,https://images.pokemontcg.io/ex13/16_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Vileplume δ,17,110,Rare Holo,$34.28,market,$34.28,ex13-17,https://images.pokemontcg.io/ex13/17_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Cradily δ,2,110,Rare Holo,$21.25,market,$21.05,ex13-2,https://images.pokemontcg.io/ex13/2_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Deoxys δ,3,110,Rare Holo,$81.78,market,$81.78,ex13-3,https://images.pokemontcg.io/ex13/3_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Deoxys δ,4,110,Rare Holo,$60.92,market,$60.92,ex13-4,https://images.pokemontcg.io/ex13/4_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Deoxys δ,5,110,Rare Holo,$136.33,market,$136.33,ex13-5,https://images.pokemontcg.io/ex13/5_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Deoxys δ,6,110,Rare Holo,$99.45,market,$99.45,ex13-6,https://images.pokemontcg.io/ex13/6_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/05/01,EX,Holon Phantoms,HP,Flygon δ,7,110,Rare Holo,$76.09,market,$76.09,ex13-7,https://images.pokemontcg.io/ex13/7_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/05/01,EX,Holon Phantoms,HP,Gyarados δ,8,110,Rare Holo,$315.10,market,$315.10,ex13-8,https://images.pokemontcg.io/ex13/8_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2006/05/01,EX,Holon Phantoms,HP,Kabutops δ,9,110,Rare Holo,$74.75,market,$74.75,ex13-9,https://images.pokemontcg.io/ex13/9_hires.png,https://images.pokemontcg.io/ex13/logo.png,https://images.pokemontcg.io/ex13/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Snorlax,001,,Rare Holo 1st Edition,$74.95,previous,$74.95,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-001,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-001.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Dragonite ex,004,,Rare Holo 1st Edition,$200.00,previous,$200.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-004,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-004.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Heracross,009,,Rare Holo 1st Edition,$26.66,previous,$26.66,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-009,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-009.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Milotic,013,,Rare Holo 1st Edition,$24.95,previous,$24.95,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-013,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-013.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Latias ex,014,,Rare Holo 1st Edition,$75.00,previous,$75.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-014,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-014.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Mew Star,015,,Rare Holo 1st Edition,N/A,,N/A,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-015,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-015.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Togetic,017,,Rare Holo 1st Edition,$49.95,previous,$49.95,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-017,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-017.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Altaria ex,019,,Rare Holo 1st Edition,$74.98,previous,$74.98,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-019,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-019.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Salamence ex,022,,Rare Holo 1st Edition,$140.00,previous,$140.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-022,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-022.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Latios ex,023,,Rare Holo 1st Edition,N/A,,N/A,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-023,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-023.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Feraligatr,026,,Rare Holo 1st Edition,$55.00,previous,$55.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-026,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-026.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Rayquaza ex,028,,Rare Holo 1st Edition,N/A,,N/A,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-028,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-028.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Ninetales,030,,Rare Holo 1st Edition,$54.95,previous,$54.95,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-030,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-030.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Typhlosion,034,,Rare Holo 1st Edition,$25.00,previous,$25.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-034,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-034.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Flygon ex,037,,Rare Holo 1st Edition,$19.48,previous,$19.48,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-037,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-037.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Pinsir,042,,Rare Holo 1st Edition,$15.00,previous,$15.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-042,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-042.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Meganium,045,,Rare Holo 1st Edition,$39.95,previous,$39.95,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-045,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-045.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Kingdra ex,046,,Rare Holo 1st Edition,$59.99,previous,$59.99,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-046,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-046.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Ampharos,051,,Rare Holo 1st Edition,$17.98,previous,$17.98,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-051,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-051.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Charizard Star,052,,Rare Holo 1st Edition,N/A,,N/A,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-052,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-052.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Nidoking,055,,Rare Holo 1st Edition,$12.00,previous,$12.00,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-055,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-055.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/06/29,EX,Offense and Defense of the Furthest Ends (Japanese),JP,Nidoqueen,060,,Rare Holo 1st Edition,$24.95,previous,$24.95,jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-060,images/jp/jp-offense-and-defense-of-the-furthest-ends-pokemon-japan-060.webp,N/A,N/A,2026-09-24,2026-09-06,Pokémon,Basic,,,
2006/08/01,EX,Crystal Guardians,CG,Banette,1,100,Rare Holo,$18.86,market,$18.86,ex14-1,https://images.pokemontcg.io/ex14/1_hires.png,https://images.pokemontcg.io/ex14/logo.png,https://images.pokemontcg.io/ex14/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2006/08/01,EX,Crystal Guardians,CG,Sableye,10,100,Rare Holo,$58.06,market,$58.06,ex14-10,https://images.pokemontcg.io/ex14/10_hires.png,https://images.pokemontcg.io/ex14/logo.png,https://images.pokemontcg.io/ex14/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2006/08/01,EX,Crystal Guardians,CG,Celebi ★,100,100,Rare Holo Star,$750.00,market,$750.00,ex14-100,https://images.pokemontcg.io/ex14/100_hires.png,https://images.pokemontcg.io/ex14/logo.png,https://images.pokemontcg.io/ex14/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Star,,,true
